"region_seqnames","region_start","region_end","region_width","region_sign","region_deltaEV1_mean","region_deltaEV1_min","region_deltaEV1_max","region_deltaEV2_mean","region_deltaEV2_min","region_deltaEV2_max","region_n_bins","gene_seqnames","gene_start","gene_end","gene_width","gene_gene_id","gene_gene_symbol"
"chr1",115900001,116500000,600000,1,0.0300256252545713,0.0244902711431148,0.0328770381105889,0.0227193226703006,0.019095445273134,0.0246048644982861,6,"chr1",116174574,116250845,76272,"81839","VANGL1"
"chr1",115900001,116500000,600000,1,0.0300256252545713,0.0244902711431148,0.0328770381105889,0.0227193226703006,0.019095445273134,0.0246048644982861,6,"chr1",116232626,116321426,88801,"845","CASQ2"
"chr1",118700001,118900000,200000,1,0.0215585096517508,0.0213814913745066,0.021735527928995,0.0192228405453235,0.0188580448906802,0.0195876361999668,2,"chr1",118486288,118737848,251561,"200162","SPAG17"
"chr1",120000001,120200000,200000,1,0.022359044354872,0.0222100560510437,0.0225080326587004,0.0213594782114062,0.0210350049127394,0.0216839515100729,2,"chr1",120096503,120125199,28697,"128102","HSD3BP4"
"chr1",120000001,120200000,200000,1,0.022359044354872,0.0222100560510437,0.0225080326587004,0.0213594782114062,0.0210350049127394,0.0216839515100729,2,"chr1",120039826,120067681,27856,"3283","HSD3B1"
"chr1",120000001,120200000,200000,1,0.022359044354872,0.0222100560510437,0.0225080326587004,0.0213594782114062,0.0210350049127394,0.0216839515100729,2,"chr1",120130325,120151914,21590,"644242","LINC00622"
"chr1",120000001,120200000,200000,1,0.022359044354872,0.0222100560510437,0.0225080326587004,0.0213594782114062,0.0210350049127394,0.0216839515100729,2,"chr1",120152000,120200390,48391,"90874","ZNF697"
"chr1",174200001,174800000,600000,1,0.0264934079702336,0.021253064143057,0.030972188078867,0.0301699310106082,0.0250445236024659,0.0346757127141574,6,"chr1",174407212,174428683,21472,"9293","GPR52"
"chr1",174200001,174800000,600000,1,0.0264934079702336,0.021253064143057,0.030972188078867,0.0301699310106082,0.0250445236024659,0.0346757127141574,6,"chr1",174118552,174974445,855894,"9910","RABGAP1L"
"chr1",175700001,175900000,200000,1,0.0227696775778456,0.0227336544462435,0.0228057007094477,0.0201514917224123,0.0197835011128163,0.0205194823320083,2,"chr1",175281935,175722752,440818,"7143","TNR"
"chr1",176900001,177200000,300000,1,0.0231929475949702,0.0228022498803586,0.023826037081612,0.0202523016694424,0.0195861680036517,0.0209233258961926,3,"chr1",176816441,177144024,327584,"460","ASTN1"
"chr1",176900001,177200000,300000,1,0.0231929475949702,0.0228022498803586,0.023826037081612,0.0202523016694424,0.0195861680036517,0.0209233258961926,3,"chr1",176988499,177008581,20083,"574441","MIR488"
"chr1",176900001,177200000,300000,1,0.0231929475949702,0.0228022498803586,0.023826037081612,0.0202523016694424,0.0195861680036517,0.0209233258961926,3,"chr1",177130633,177261558,130926,"57795","BRINP2"
"chr1",219800001,220100000,300000,1,0.0217285775355697,0.0197641639717134,0.0230134875136349,0.0207451576567314,0.0197699514443242,0.0213373661391885,3,"chr1",220036619,220302777,266159,"26828","RNU5F-1"
"chr1",219800001,220100000,300000,1,0.0217285775355697,0.0197641639717134,0.0230134875136349,0.0207451576567314,0.0197699514443242,0.0213373661391885,3,"chr1",219848769,220141989,293221,"55532","SLC30A10"
"chr1",243700001,244400000,700000,-1,-0.0283155248981961,-0.0323890317494791,-0.0223063139959803,-0.0263620205398028,-0.0305348013496809,-0.0198256098670598,7,"chr1",243641535,244016886,375352,"10000","AKT3"
"chr1",243700001,244400000,700000,-1,-0.0283155248981961,-0.0323890317494791,-0.0223063139959803,-0.0263620205398028,-0.0305348013496809,-0.0198256098670598,7,"chr1",244202241,244230780,28540,"10472","ZBTB18"
"chr1",243700001,244400000,700000,-1,-0.0283155248981961,-0.0323890317494791,-0.0223063139959803,-0.0263620205398028,-0.0305348013496809,-0.0198256098670598,7,"chr1",244070704,244220619,149916,"339529","LINC02774"
"chr1",247400001,248900000,1500000,-1,-0.0274311042298526,-0.034448578332863,-0.0201905938874954,-0.0309311197570434,-0.0390803702889358,-0.0196882420733012,15,"chr1",247569458,247622406,52949,"114548","NLRP3"
"chr1",247400001,248900000,1500000,-1,-0.0274311042298526,-0.034448578332863,-0.0201905938874954,-0.0309311197570434,-0.0390803702889358,-0.0196882420733012,15,"chr1",248298450,248319388,20939,"127059","OR2M5"
"chr1",247400001,248900000,1500000,-1,-0.0274311042298526,-0.034448578332863,-0.0201905938874954,-0.0309311197570434,-0.0390803702889358,-0.0196882420733012,15,"chr1",248356370,248377308,20939,"127062","OR2M3"
"chr1",247400001,248900000,1500000,-1,-0.0274311042298526,-0.034448578332863,-0.0201905938874954,-0.0309311197570434,-0.0390803702889358,-0.0196882420733012,15,"chr1",248447918,248468880,20963,"127064","OR2T12"
"chr1",247400001,248900000,1500000,-1,-0.0274311042298526,-0.034448578332863,-0.0201905938874954,-0.0309311197570434,-0.0390803702889358,-0.0196882420733012,15,"chr1",248502077,248523015,20939,"127066","OR14C36"
"chr1",247400001,248900000,1500000,-1,-0.0274311042298526,-0.034448578332863,-0.0201905938874954,-0.0309311197570434,-0.0390803702889358,-0.0196882420733012,15,"chr1",248727102,248748058,20957,"127068","OR2T34"
"chr1",247400001,248900000,1500000,-1,-0.0274311042298526,-0.034448578332863,-0.0201905938874954,-0.0309311197570434,-0.0390803702889358,-0.0196882420733012,15,"chr1",248746131,248767069,20939,"127069","OR2T10"
"chr1",247400001,248900000,1500000,-1,-0.0274311042298526,-0.034448578332863,-0.0201905938874954,-0.0309311197570434,-0.0390803702889358,-0.0196882420733012,15,"chr1",248514883,248535929,21047,"127074","OR2T4"
"chr1",247400001,248900000,1500000,-1,-0.0274311042298526,-0.034448578332863,-0.0201905938874954,-0.0309311197570434,-0.0390803702889358,-0.0196882420733012,15,"chr1",248779479,248800429,20951,"127077","OR2T11"
"chr1",247400001,248900000,1500000,-1,-0.0274311042298526,-0.034448578332863,-0.0201905938874954,-0.0309311197570434,-0.0390803702889358,-0.0196882420733012,15,"chr1",247604331,247625284,20954,"127623","OR2B11"
"chr1",247400001,248900000,1500000,-1,-0.0274311042298526,-0.034448578332863,-0.0201905938874954,-0.0309311197570434,-0.0390803702889358,-0.0196882420733012,15,"chr1",247660394,247749848,89455,"148823","GCSAML"
"chr1",247400001,248900000,1500000,-1,-0.0274311042298526,-0.034448578332863,-0.0201905938874954,-0.0309311197570434,-0.0390803702889358,-0.0196882420733012,15,"chr1",247677981,247704106,26126,"148824","GCSAML-AS1"
"chr1",247400001,248900000,1500000,-1,-0.0274311042298526,-0.034448578332863,-0.0201905938874954,-0.0309311197570434,-0.0390803702889358,-0.0196882420733012,15,"chr1",248540910,248561836,20927,"254879","OR2T6"
"chr1",247400001,248900000,1500000,-1,-0.0274311042298526,-0.034448578332863,-0.0201905938874954,-0.0309311197570434,-0.0390803702889358,-0.0196882420733012,15,"chr1",248010501,248070142,59642,"25893","TRIM58"
"chr1",247400001,248900000,1500000,-1,-0.0274311042298526,-0.034448578332863,-0.0201905938874954,-0.0309311197570434,-0.0390803702889358,-0.0196882420733012,15,"chr1",247910764,247931708,20945,"26188","OR1C1"
"chr1",247400001,248900000,1500000,-1,-0.0274311042298526,-0.034448578332863,-0.0201905938874954,-0.0309311197570434,-0.0390803702889358,-0.0196882420733012,15,"chr1",248392231,248413166,20936,"26245","OR2M4"
"chr1",247400001,248900000,1500000,-1,-0.0274311042298526,-0.034448578332863,-0.0201905938874954,-0.0309311197570434,-0.0390803702889358,-0.0196882420733012,15,"chr1",248191474,248212607,21134,"26246","OR2L2"
"chr1",247400001,248900000,1500000,-1,-0.0274311042298526,-0.034448578332863,-0.0201905938874954,-0.0309311197570434,-0.0390803702889358,-0.0196882420733012,15,"chr1",248143569,248164493,20925,"26247","OR2L1P"
"chr1",247400001,248900000,1500000,-1,-0.0274311042298526,-0.034448578332863,-0.0201905938874954,-0.0309311197570434,-0.0390803702889358,-0.0196882420733012,15,"chr1",248559296,248580405,21110,"26696","OR2T1"
"chr1",247400001,248900000,1500000,-1,-0.0274311042298526,-0.034448578332863,-0.0201905938874954,-0.0309311197570434,-0.0390803702889358,-0.0196882420733012,15,"chr1",248090493,248274224,183732,"284521","OR2L13"
"chr1",247400001,248900000,1500000,-1,-0.0274311042298526,-0.034448578332863,-0.0201905938874954,-0.0309311197570434,-0.0390803702889358,-0.0196882420733012,15,"chr1",247968102,247989031,20930,"284532","OR14A16"
"chr1",247400001,248900000,1500000,-1,-0.0274311042298526,-0.034448578332863,-0.0201905938874954,-0.0309311197570434,-0.0390803702889358,-0.0196882420733012,15,"chr1",247865131,247886057,20927,"343169","OR6F1"
"chr1",247400001,248900000,1500000,-1,-0.0274311042298526,-0.034448578332863,-0.0201905938874954,-0.0309311197570434,-0.0390803702889358,-0.0196882420733012,15,"chr1",248048889,248069833,20945,"343171","OR2W3"
"chr1",247400001,248900000,1500000,-1,-0.0274311042298526,-0.034448578332863,-0.0201905938874954,-0.0309311197570434,-0.0390803702889358,-0.0196882420733012,15,"chr1",248074320,248095258,20939,"343172","OR2T8"
"chr1",247400001,248900000,1500000,-1,-0.0274311042298526,-0.034448578332863,-0.0201905938874954,-0.0309311197570434,-0.0390803702889358,-0.0196882420733012,15,"chr1",248626652,248647608,20957,"343173","OR2T3"
"chr1",247400001,248900000,1500000,-1,-0.0274311042298526,-0.034448578332863,-0.0201905938874954,-0.0309311197570434,-0.0390803702889358,-0.0196882420733012,15,"chr1",248711845,248732792,20948,"343563","OR2T29"
"chr1",247400001,248900000,1500000,-1,-0.0274311042298526,-0.034448578332863,-0.0201905938874954,-0.0309311197570434,-0.0390803702889358,-0.0196882420733012,15,"chr1",248275438,248296082,20645,"388762","OR2M1P"
"chr1",247400001,248900000,1500000,-1,-0.0274311042298526,-0.034448578332863,-0.0201905938874954,-0.0309311197570434,-0.0390803702889358,-0.0196882420733012,15,"chr1",247994230,248015198,20969,"391189","OR11L1"
"chr1",247400001,248900000,1500000,-1,-0.0274311042298526,-0.034448578332863,-0.0201905938874954,-0.0309311197570434,-0.0390803702889358,-0.0196882420733012,15,"chr1",248102160,248123098,20939,"391190","OR2L8"
"chr1",247400001,248900000,1500000,-1,-0.0274311042298526,-0.034448578332863,-0.0201905938874954,-0.0309311197570434,-0.0390803702889358,-0.0196882420733012,15,"chr1",248118634,248139641,21008,"391191","OR2AK2"
"chr1",247400001,248900000,1500000,-1,-0.0274311042298526,-0.034448578332863,-0.0201905938874954,-0.0309311197570434,-0.0390803702889358,-0.0196882420733012,15,"chr1",248213984,248234922,20939,"391192","OR2L3"
"chr1",247400001,248900000,1500000,-1,-0.0274311042298526,-0.034448578332863,-0.0201905938874954,-0.0309311197570434,-0.0390803702889358,-0.0196882420733012,15,"chr1",248333288,248354331,21044,"391194","OR2M2"
"chr1",247400001,248900000,1500000,-1,-0.0274311042298526,-0.034448578332863,-0.0201905938874954,-0.0309311197570434,-0.0390803702889358,-0.0196882420733012,15,"chr1",248426154,248447116,20963,"391195","OR2T33"
"chr1",247400001,248900000,1500000,-1,-0.0274311042298526,-0.034448578332863,-0.0201905938874954,-0.0309311197570434,-0.0390803702889358,-0.0196882420733012,15,"chr1",248476932,248497870,20939,"391196","OR2M7"
"chr1",247400001,248900000,1500000,-1,-0.0274311042298526,-0.034448578332863,-0.0201905938874954,-0.0309311197570434,-0.0390803702889358,-0.0196882420733012,15,"chr1",248674948,248695898,20951,"391211","OR2G6"
"chr1",247400001,248900000,1500000,-1,-0.0274311042298526,-0.034448578332863,-0.0201905938874954,-0.0309311197570434,-0.0390803702889358,-0.0196882420733012,15,"chr1",248606099,248627073,20975,"401992","OR2T2"
"chr1",247400001,248900000,1500000,-1,-0.0274311042298526,-0.034448578332863,-0.0201905938874954,-0.0309311197570434,-0.0390803702889358,-0.0196882420733012,15,"chr1",248641890,248662837,20948,"401993","OR2T5"
"chr1",247400001,248900000,1500000,-1,-0.0274311042298526,-0.034448578332863,-0.0201905938874954,-0.0309311197570434,-0.0390803702889358,-0.0196882420733012,15,"chr1",248834670,248855605,20936,"401994","OR14I1"
"chr1",247400001,248900000,1500000,-1,-0.0274311042298526,-0.034448578332863,-0.0201905938874954,-0.0309311197570434,-0.0390803702889358,-0.0196882420733012,15,"chr1",248803232,248824185,20954,"403239","OR2T27"
"chr1",247400001,248900000,1500000,-1,-0.0274311042298526,-0.034448578332863,-0.0201905938874954,-0.0309311197570434,-0.0390803702889358,-0.0196882420733012,15,"chr1",248791588,248812559,20972,"403244","OR2T35"
"chr1",247400001,248900000,1500000,-1,-0.0274311042298526,-0.034448578332863,-0.0201905938874954,-0.0309311197570434,-0.0390803702889358,-0.0196882420733012,15,"chr1",247644370,247665711,21342,"441932","OR2W5P"
"chr1",247400001,248900000,1500000,-1,-0.0274311042298526,-0.034448578332863,-0.0201905938874954,-0.0309311197570434,-0.0390803702889358,-0.0196882420733012,15,"chr1",247825420,247846343,20924,"441933","OR13G1"
"chr1",247400001,248900000,1500000,-1,-0.0274311042298526,-0.034448578332863,-0.0201905938874954,-0.0309311197570434,-0.0390803702889358,-0.0196882420733012,15,"chr1",248892717,248913151,20435,"646627","LYPD8"
"chr1",247400001,248900000,1500000,-1,-0.0274311042298526,-0.034448578332863,-0.0201905938874954,-0.0309311197570434,-0.0390803702889358,-0.0196882420733012,15,"chr1",248175250,248196188,20939,"81466","OR2L5"
"chr1",247400001,248900000,1500000,-1,-0.0274311042298526,-0.034448578332863,-0.0201905938874954,-0.0309311197570434,-0.0390803702889358,-0.0196882420733012,15,"chr1",247758888,247779817,20930,"81469","OR2G3"
"chr1",247400001,248900000,1500000,-1,-0.0274311042298526,-0.034448578332863,-0.0201905938874954,-0.0309311197570434,-0.0390803702889358,-0.0196882420733012,15,"chr1",247741662,247762615,20954,"81470","OR2G2"
"chr1",247400001,248900000,1500000,-1,-0.0274311042298526,-0.034448578332863,-0.0201905938874954,-0.0309311197570434,-0.0390803702889358,-0.0196882420733012,15,"chr1",247683434,247707141,23708,"81472","OR2C3"
"chr1",247400001,248900000,1500000,-1,-0.0274311042298526,-0.034448578332863,-0.0201905938874954,-0.0309311197570434,-0.0390803702889358,-0.0196882420733012,15,"chr1",247453622,247505045,51424,"84838","ZNF496"
"chr10",1800001,2700000,900000,-1,-0.0256377842123064,-0.0289928345578555,-0.0203118701019776,-0.0306639112161057,-0.0338040342008106,-0.0246816290980996,9,"chr10",2037667,2066542,28876,"282980","LINC00700"
"chr10",1800001,2700000,900000,-1,-0.0256377842123064,-0.0289928345578555,-0.0203118701019776,-0.0306639112161057,-0.0338040342008106,-0.0246816290980996,9,"chr10",2332513,2367268,34756,"399708","LINC00701"
"chr10",12600001,13000000,400000,-1,-0.0225106077054854,-0.0238425101528392,-0.0204476693209447,-0.0247150249950966,-0.0262375830955682,-0.0219432948306823,4,"chr10",12610752,12630822,20071,"100616151","MIR4480"
"chr10",12600001,13000000,400000,-1,-0.0225106077054854,-0.0238425101528392,-0.0204476693209447,-0.0247150249950966,-0.0262375830955682,-0.0219432948306823,4,"chr10",12865133,12887545,22413,"283070",NA
"chr10",12600001,13000000,400000,-1,-0.0225106077054854,-0.0238425101528392,-0.0204476693209447,-0.0247150249950966,-0.0262375830955682,-0.0219432948306823,4,"chr10",12381583,12881733,500151,"57118","CAMK1D"
"chr10",12600001,13000000,400000,-1,-0.0225106077054854,-0.0238425101528392,-0.0204476693209447,-0.0247150249950966,-0.0262375830955682,-0.0219432948306823,4,"chr10",12928625,13151713,223089,"83643","CCDC3"
"chr10",21300001,21400000,100000,1,0.0207426762542568,0.0207426762542568,0.0207426762542568,0.0224351314004727,0.0224351314004727,0.0224351314004727,1,"chr10",21058903,21473116,414214,"10529","NEBL"
"chr10",34600001,34900000,300000,1,0.0201683516419542,0.0195987185830925,0.0208813857055116,0.0246245071195346,0.0242514882372218,0.0252642662986342,3,"chr10",34388488,35114253,725766,"56288","PARD3"
"chr10",44200001,45000000,800000,1,0.0294591279011584,0.019645599594601,0.0372817108027062,0.0284430488401253,0.0193434291928106,0.0363175175095275,8,"chr10",44778198,44800097,21900,"100130539","LINC02881"
"chr10",44200001,45000000,800000,1,0.0294591279011584,0.019645599594601,0.0372817108027062,0.0284430488401253,0.0193434291928106,0.0363175175095275,8,"chr10",44344859,44400881,56023,"100506835","LINC00840"
"chr10",44200001,45000000,800000,1,0.0294591279011584,0.019645599594601,0.0372817108027062,0.0284430488401253,0.0193434291928106,0.0363175175095275,8,"chr10",44272860,44295865,23006,"10151","HNRNPA3P1"
"chr10",44200001,45000000,800000,1,0.0294591279011584,0.019645599594601,0.0372817108027062,0.0284430488401253,0.0193434291928106,0.0363175175095275,8,"chr10",44394752,44475355,80604,"283033","LINC00841"
"chr10",44200001,45000000,800000,1,0.0294591279011584,0.019645599594601,0.0372817108027062,0.0284430488401253,0.0193434291928106,0.0363175175095275,8,"chr10",44330754,44356070,25317,"414260","LINC00619"
"chr10",44200001,45000000,800000,1,0.0294591279011584,0.019645599594601,0.0372817108027062,0.0284430488401253,0.0193434291928106,0.0363175175095275,8,"chr10",44855601,44890545,34945,"6387","CXCL12"
"chr10",54000001,54200000,200000,1,0.023587163787223,0.0234972004104203,0.0236771271640257,0.0208771737886314,0.0206965516166797,0.0210577959605831,2,"chr10",54046608,54083888,37281,"100506939","PRKG1-AS1"
"chr10",54000001,54200000,200000,1,0.023587163787223,0.0234972004104203,0.0236771271640257,0.0208771737886314,0.0206965516166797,0.0210577959605831,2,"chr10",54064041,54087417,23377,"22943","DKK1"
"chr10",54000001,54200000,200000,1,0.023587163787223,0.0234972004104203,0.0236771271640257,0.0208771737886314,0.0206965516166797,0.0210577959605831,2,"chr10",52740911,54068110,1327200,"5592","PRKG1"
"chr10",57600001,59200000,1600000,-1,-0.0276999777303966,-0.0339499835303708,-0.02321617180232,-0.0230953584979628,-0.0295989980052363,-0.0190869704741067,16,"chr10",59054239,59074319,20081,"100500834","MIR3924"
"chr10",57600001,59200000,1600000,-1,-0.0276999777303966,-0.0339499835303708,-0.02321617180232,-0.0230953584979628,-0.0295989980052363,-0.0190869704741067,16,"chr10",58107199,58131034,23836,"11130","ZWINT"
"chr10",71400001,71700000,300000,1,0.0253050166516915,0.024633274353022,0.026605381804729,0.0220958525676524,0.0213440772340724,0.0232326330190995,3,"chr10",71551644,71728904,177261,"1305","COL13A1"
"chr10",71400001,71700000,300000,1,0.0253050166516915,0.024633274353022,0.026605381804729,0.0220958525676524,0.0213440772340724,0.0232326330190995,3,"chr10",71380003,71403355,23353,"219738","FAM241B"
"chr10",77400001,77600000,200000,1,0.0229947584013676,0.0224492621666998,0.0235402546360355,0.0190776410481906,0.0190656329001548,0.0190896491962264,2,"chr10",77532519,78327126,794608,"83938","LRMDA"
"chr10",78700001,79700000,1000000,1,0.034113647398372,0.0233282037239454,0.0429476742868567,0.0306398846108194,0.0194182894195991,0.040963567487353,10,"chr10",79676570,79699583,23014,"100128292","DLG5-AS1"
"chr10",78700001,79700000,1000000,1,0.034113647398372,0.0233282037239454,0.0429476742868567,0.0306398846108194,0.0194182894195991,0.040963567487353,10,"chr10",78619359,79407577,788219,"3778","KCNMA1"
"chr10",78700001,79700000,1000000,1,0.034113647398372,0.0233282037239454,0.0429476742868567,0.0306398846108194,0.0194182894195991,0.040963567487353,10,"chr10",79540549,79696348,155800,"9231","DLG5"
"chr10",86100001,86900000,800000,1,0.0269546256916885,0.0194442303964774,0.0341462080905333,0.0275551007708339,0.0208019740463292,0.0342889722116668,8,"chr10",86078410,86288276,209867,"54462","CCSER2"
"chr10",87100001,88500000,1400000,1,0.0345780302746209,0.0197239410764063,0.0488135026647648,0.0336717230242914,0.0192511791887953,0.0486599291225727,14,"chr10",87327488,87376972,49485,"100507470","GRID1-AS1"
"chr10",87100001,88500000,1400000,1,0.0345780302746209,0.0197239410764063,0.0488135026647648,0.0336717230242914,0.0192511791887953,0.0486599291225727,14,"chr10",88416551,88505824,89274,"11155","LDB3"
"chr10",87100001,88500000,1400000,1,0.0345780302746209,0.0197239410764063,0.0488135026647648,0.0336717230242914,0.0192511791887953,0.0486599291225727,14,"chr10",88185013,88291541,106529,"23063","WAPL"
"chr10",87100001,88500000,1400000,1,0.0345780302746209,0.0197239410764063,0.0488135026647648,0.0336717230242914,0.0192511791887953,0.0486599291225727,14,"chr10",87349312,88136250,786939,"2894","GRID1"
"chr10",87100001,88500000,1400000,1,0.0345780302746209,0.0197239410764063,0.0488135026647648,0.0336717230242914,0.0192511791887953,0.0486599291225727,14,"chr10",88014451,88034545,20095,"442911","MIR346"
"chr10",87100001,88500000,1400000,1,0.0345780302746209,0.0197239410764063,0.0488135026647648,0.0336717230242914,0.0192511791887953,0.0486599291225727,14,"chr10",88404314,88436605,32292,"94233","OPN4"
"chr10",106500001,106600000,100000,1,0.0208084392713524,0.0208084392713524,0.0208084392713524,0.0191285410862794,0.0191285410862794,0.0191285410862794,1,"chr10",106390859,107034993,644135,"22986","SORCS3"
"chr10",118200001,119100000,900000,1,0.0322677304565083,0.019314307975041,0.0410835394452354,0.0338195956956706,0.020733566461062,0.0435762501600083,9,"chr10",118917189,118937285,20097,"100500893","MIR3663"
"chr10",118200001,119100000,900000,1,0.0322677304565083,0.019314307975041,0.0410835394452354,0.0338195956956706,0.020733566461062,0.0435762501600083,9,"chr10",118878032,118907812,29781,"11023","VAX1"
"chr10",118200001,119100000,900000,1,0.0322677304565083,0.019314307975041,0.0410835394452354,0.0338195956956706,0.020733566461062,0.0435762501600083,9,"chr10",119032606,119144937,112332,"118987","PDZD8"
"chr10",118200001,119100000,900000,1,0.0322677304565083,0.019314307975041,0.0410835394452354,0.0338195956956706,0.020733566461062,0.0435762501600083,9,"chr10",118177424,118247468,70045,"119548","PNLIPRP3"
"chr10",118200001,119100000,900000,1,0.0322677304565083,0.019314307975041,0.0410835394452354,0.0338195956956706,0.020733566461062,0.0435762501600083,9,"chr10",118413207,118439775,26569,"143379","C10orf82"
"chr10",118200001,119100000,900000,1,0.0322677304565083,0.019314307975041,0.0410835394452354,0.0338195956956706,0.020733566461062,0.0435762501600083,9,"chr10",118420703,118619716,199014,"259217","HSPA12A"
"chr10",118200001,119100000,900000,1,0.0322677304565083,0.019314307975041,0.0410835394452354,0.0338195956956706,0.020733566461062,0.0435762501600083,9,"chr10",118947000,118979810,32811,"338567","KCNK18"
"chr10",118200001,119100000,900000,1,0.0322677304565083,0.019314307975041,0.0410835394452354,0.0338195956956706,0.020733566461062,0.0435762501600083,9,"chr10",118599023,118652112,53090,"387712","ENO4"
"chr10",118200001,119100000,900000,1,0.0322677304565083,0.019314307975041,0.0410835394452354,0.0338195956956706,0.020733566461062,0.0435762501600083,9,"chr10",118295428,118337367,41940,"5406","PNLIP"
"chr10",118200001,119100000,900000,1,0.0322677304565083,0.019314307975041,0.0410835394452354,0.0338195956956706,0.020733566461062,0.0435762501600083,9,"chr10",118340490,118378686,38197,"5407","PNLIPRP1"
"chr10",118200001,119100000,900000,1,0.0322677304565083,0.019314307975041,0.0410835394452354,0.0338195956956706,0.020733566461062,0.0435762501600083,9,"chr10",118370465,118414654,44190,"5408","PNLIPRP2"
"chr10",118200001,119100000,900000,1,0.0322677304565083,0.019314307975041,0.0410835394452354,0.0338195956956706,0.020733566461062,0.0435762501600083,9,"chr10",118605739,118896097,290359,"57698","SHTN1"
"chr10",118200001,119100000,900000,1,0.0322677304565083,0.019314307975041,0.0410835394452354,0.0338195956956706,0.020733566461062,0.0435762501600083,9,"chr10",118990584,119048941,58358,"6571","SLC18A2"
"chr10",121700001,122600000,900000,1,0.0369947399864186,0.0231164610073784,0.0476386055084671,0.0339730619703216,0.0200335360855043,0.0446154895235643,9,"chr10",121708025,121728104,20080,"100616322","MIR4682"
"chr10",121700001,122600000,900000,1,0.0369947399864186,0.0231164610073784,0.0476386055084671,0.0339730619703216,0.0200335360855043,0.0446154895235643,9,"chr10",121642085,121714170,72086,"11196","SEC23IP"
"chr10",121700001,122600000,900000,1,0.0369947399864186,0.0231164610073784,0.0476386055084671,0.0339730619703216,0.0200335360855043,0.0446154895235643,9,"chr10",122206466,122359367,152902,"196051","PLPP4"
"chr10",121700001,122600000,900000,1,0.0369947399864186,0.0231164610073784,0.0476386055084671,0.0339730619703216,0.0200335360855043,0.0446154895235643,9,"chr10",122511324,122620691,109368,"283089","WDR11-DT"
"chr10",122900001,123700000,800000,1,0.0260319723064968,0.0223964892122619,0.0307015413608483,0.0231399472602048,0.0194900119186904,0.0273387534595974,8,"chr10",123492625,123698217,205593,"11101","ATE1"
"chr10",122900001,123700000,800000,1,0.0260319723064968,0.0223964892122619,0.0307015413608483,0.0231399472602048,0.0194900119186904,0.0273387534595974,8,"chr10",123227844,123367972,140129,"2263","FGFR2"
"chr10",128300001,128400000,100000,-1,-0.0193097772773848,-0.0193097772773848,-0.0193097772773848,-0.0241847126561879,-0.0241847126561879,-0.0241847126561879,1,"chr10",128103574,128369079,265506,"118611","C10orf90"
"chr10",128500001,129100000,600000,-1,-0.0231309186723345,-0.0250206985261318,-0.0210258415356225,-0.0250708391031937,-0.0269697678566111,-0.0231633763178689,6,"chr10",128584023,129260780,676758,"1793","DOCK1"
"chr10",128500001,129100000,600000,-1,-0.0231309186723345,-0.0250206985261318,-0.0210258415356225,-0.0250708391031937,-0.0269697678566111,-0.0231633763178689,6,"chr10",128923690,129004422,80733,"642938","INSYN2A"
