"region_seqnames","region_start","region_end","region_width","region_sign","region_deltaEV1_mean","region_deltaEV1_min","region_deltaEV1_max","region_deltaEV2_mean","region_deltaEV2_min","region_deltaEV2_max","region_n_bins","gene_seqnames","gene_start","gene_end","gene_width","gene_gene_id","gene_gene_symbol"
"chr1",16700001,17400000,700000,1,0.102173102982585,0.0303962371941991,0.140653805347472,0.105131006619285,0.0316230539319396,0.145260349965088,7,"chr1",17335225,17390665,55441,"6390","SDHB"
"chr1",16700001,17400000,700000,1,0.102173102982585,0.0303962371941991,0.140653805347472,0.105131006619285,0.0316230539319396,0.145260349965088,7,"chr1",16934751,16981178,46428,"84809","CROCCP2"
"chr1",16700001,17400000,700000,1,0.102173102982585,0.0303962371941991,0.140653805347472,0.105131006619285,0.0316230539319396,0.145260349965088,7,"chr1",17056768,17309474,252707,"9696","CROCC"
"chr1",34500001,34700000,200000,1,0.0293861554225555,0.0291179786267381,0.0296543322183729,0.0194162735681425,0.0193134927461958,0.0195190543900891,2,"chr1",33969609,34641443,671835,"114784","CSMD2"
"chr1",34500001,34700000,200000,1,0.0293861554225555,0.0291179786267381,0.0296543322183729,0.0194162735681425,0.0193134927461958,0.0195190543900891,2,"chr1",34622624,34694731,72108,"84970","C1orf94"
"chr1",57500001,57900000,400000,1,0.027919996505376,0.02711586218058,0.0287635834965095,0.0202824140053996,0.0190348706995076,0.0214924375188186,4,"chr1",57453579,59022446,1568868,"1600","DAB1"
"chr1",62300001,62700000,400000,1,0.0256119663125411,0.0236663208519238,0.0274186684528015,0.020757264196922,0.0191716796511776,0.0223048022338489,4,"chr1",62198149,62654347,456199,"10207","PATJ"
"chr1",62300001,62700000,400000,1,0.0256119663125411,0.0236663208519238,0.0274186684528015,0.020757264196922,0.0191716796511776,0.0223048022338489,4,"chr1",62691837,62795083,103247,"163782","KANK4"
"chr1",62300001,62700000,400000,1,0.0256119663125411,0.0236663208519238,0.0274186684528015,0.020757264196922,0.0191716796511776,0.0223048022338489,4,"chr1",62650474,62688001,37528,"54596","L1TD1"
"chr1",62800001,63000000,200000,1,0.0207237012399181,0.0205806079263641,0.020866794553472,0.0207877273291488,0.0201605293879111,0.0214149252703866,2,"chr1",62891975,62927475,35501,"7398","USP1"
"chr1",62800001,63000000,200000,1,0.0207237012399181,0.0205806079263641,0.020866794553472,0.0207877273291488,0.0201605293879111,0.0214149252703866,2,"chr1",62910397,63164039,253643,"85440","DOCK7"
"chr1",92100001,92300000,200000,1,0.021339173812885,0.0211142776477716,0.0215640699779984,0.0209033130738693,0.0207660915305324,0.0210405346172061,2,"chr1",92135900,92381559,245660,"7049","TGFBR3"
"chr1",92800001,92900000,100000,1,0.0197280267423821,0.0197280267423821,0.0197280267423821,0.0216601523339439,0.0216601523339439,0.0216601523339439,1,"chr1",92754522,92863732,109211,"79871","RPAP2"
"chr1",108100001,108900000,800000,-1,-0.0326082776282651,-0.0412518615769391,-0.0209886970846178,-0.033685293897719,-0.0423885303017486,-0.0217120173852767,8,"chr1",108497065,108547229,50165,"100873946","VAV3-AS1"
"chr1",108100001,108900000,800000,-1,-0.0326082776282651,-0.0412518615769391,-0.0209886970846178,-0.033685293897719,-0.0423885303017486,-0.0217120173852767,8,"chr1",108103782,108517545,413764,"10451","VAV3"
"chr1",108100001,108900000,800000,-1,-0.0326082776282651,-0.0412518615769391,-0.0209886970846178,-0.033685293897719,-0.0423885303017486,-0.0217120173852767,8,"chr1",108755963,108796703,40741,"148545","NBPF4"
"chr1",108100001,108900000,800000,-1,-0.0326082776282651,-0.0412518615769391,-0.0209886970846178,-0.033685293897719,-0.0423885303017486,-0.0217120173852767,8,"chr1",108667344,108752980,85637,"29957","SLC25A24"
"chr1",115800001,116700000,900000,1,0.0362149475007352,0.0237971007596423,0.042856697432677,0.0295972773467402,0.0201899539444239,0.0348406231404856,9,"chr1",116644376,116687861,43486,"126868","MAB21L3"
"chr1",115800001,116700000,900000,1,0.0362149475007352,0.0237971007596423,0.042856697432677,0.0295972773467402,0.0201899539444239,0.0348406231404856,9,"chr1",115818537,115890857,72321,"4803","NGF"
"chr1",115800001,116700000,900000,1,0.0362149475007352,0.0237971007596423,0.042856697432677,0.0295972773467402,0.0201899539444239,0.0348406231404856,9,"chr1",116368999,116393747,24749,"4808","NHLH2"
"chr1",115800001,116700000,900000,1,0.0362149475007352,0.0237971007596423,0.042856697432677,0.0295972773467402,0.0201899539444239,0.0348406231404856,9,"chr1",116509119,116622675,113557,"55356","SLC22A15"
"chr1",115800001,116700000,900000,1,0.0362149475007352,0.0237971007596423,0.042856697432677,0.0295972773467402,0.0201899539444239,0.0348406231404856,9,"chr1",116174574,116250845,76272,"81839","VANGL1"
"chr1",115800001,116700000,900000,1,0.0362149475007352,0.0237971007596423,0.042856697432677,0.0295972773467402,0.0201899539444239,0.0348406231404856,9,"chr1",116232626,116321426,88801,"845","CASQ2"
"chr1",117200001,117600000,400000,1,0.0228430314218264,0.0212795760776734,0.0247583345434704,0.0241638993647851,0.022175071567354,0.0256634846995871,4,"chr1",117204371,117224449,20079,"100302117","MIR320B1"
"chr1",117200001,117600000,400000,1,0.0228430314218264,0.0212795760776734,0.0247583345434704,0.0241638993647851,0.022175071567354,0.0256634846995871,4,"chr1",117107020,117220377,113358,"3321","IGSF3"
"chr1",117200001,117600000,400000,1,0.0228430314218264,0.0212795760776734,0.0247583345434704,0.0241638993647851,0.022175071567354,0.0256634846995871,4,"chr1",117442689,117542972,100284,"5738","PTGFRN"
"chr1",117200001,117600000,400000,1,0.0228430314218264,0.0212795760776734,0.0247583345434704,0.0241638993647851,0.022175071567354,0.0256634846995871,4,"chr1",117592949,117655491,62543,"8458","TTF2"
"chr1",117200001,117600000,400000,1,0.0228430314218264,0.0212795760776734,0.0247583345434704,0.0241638993647851,0.022175071567354,0.0256634846995871,4,"chr1",117287086,117321851,34766,"914","CD2"
"chr1",117200001,117600000,400000,1,0.0228430314218264,0.0212795760776734,0.0247583345434704,0.0241638993647851,0.022175071567354,0.0256634846995871,4,"chr1",117534372,117589173,54802,"9398","CD101"
"chr1",119900001,120200000,300000,1,0.0269439913662722,0.0256007312710392,0.0294770227120075,0.0262782696052153,0.0245791689774657,0.02865294156338,3,"chr1",120096503,120125199,28697,"128102","HSD3BP4"
"chr1",119900001,120200000,300000,1,0.0269439913662722,0.0256007312710392,0.0294770227120075,0.0262782696052153,0.0245791689774657,0.02865294156338,3,"chr1",120039826,120067681,27856,"3283","HSD3B1"
"chr1",119900001,120200000,300000,1,0.0269439913662722,0.0256007312710392,0.0294770227120075,0.0262782696052153,0.0245791689774657,0.02865294156338,3,"chr1",119947270,119999122,51853,"3284","HSD3B2"
"chr1",119900001,120200000,300000,1,0.0269439913662722,0.0256007312710392,0.0294770227120075,0.0262782696052153,0.0245791689774657,0.02865294156338,3,"chr1",119901402,119946751,45350,"51179","HAO2"
"chr1",119900001,120200000,300000,1,0.0269439913662722,0.0256007312710392,0.0294770227120075,0.0262782696052153,0.0245791689774657,0.02865294156338,3,"chr1",120130325,120151914,21590,"644242","LINC00622"
"chr1",119900001,120200000,300000,1,0.0269439913662722,0.0256007312710392,0.0294770227120075,0.0262782696052153,0.0245791689774657,0.02865294156338,3,"chr1",120152000,120200390,48391,"90874","ZNF697"
"chr1",158100001,158800000,700000,-1,-0.023383446053662,-0.0265398308653933,-0.0199126915617682,-0.0236116271178161,-0.0260460730130815,-0.0198276051390908,7,"chr1",158358312,158379256,20945,"128360","OR10T2"
"chr1",158100001,158800000,700000,-1,-0.023383446053662,-0.0265398308653933,-0.0199126915617682,-0.0236116271178161,-0.0260460730130815,-0.0198276051390908,7,"chr1",158522441,158543394,20954,"128366","OR6P1"
"chr1",158100001,158800000,700000,-1,-0.023383446053662,-0.0265398308653933,-0.0199126915617682,-0.0236116271178161,-0.0260460730130815,-0.0198276051390908,7,"chr1",158538709,158559689,20981,"128367","OR10X1"
"chr1",158100001,158800000,700000,-1,-0.023383446053662,-0.0265398308653933,-0.0199126915617682,-0.0236116271178161,-0.0260460730130815,-0.0198276051390908,7,"chr1",158566229,158587170,20942,"128368","OR10Z1"
"chr1",158100001,158800000,700000,-1,-0.023383446053662,-0.0265398308653933,-0.0199126915617682,-0.0236116271178161,-0.0260460730130815,-0.0198276051390908,7,"chr1",158714606,158735637,21032,"128371","OR6K6"
"chr1",158100001,158800000,700000,-1,-0.023383446053662,-0.0265398308653933,-0.0199126915617682,-0.0236116271178161,-0.0260460730130815,-0.0198276051390908,7,"chr1",158725534,158746472,20939,"128372","OR6N1"
"chr1",158100001,158800000,700000,-1,-0.023383446053662,-0.0265398308653933,-0.0199126915617682,-0.0236116271178161,-0.0260460730130815,-0.0198276051390908,7,"chr1",158439668,158460675,21008,"343406","OR10R2"
"chr1",158100001,158800000,700000,-1,-0.023383446053662,-0.0265398308653933,-0.0199126915617682,-0.0236116271178161,-0.0260460730130815,-0.0198276051390908,7,"chr1",158379718,158400656,20939,"391107","OR10K2"
"chr1",158100001,158800000,700000,-1,-0.023383446053662,-0.0265398308653933,-0.0199126915617682,-0.0236116271178161,-0.0260460730130815,-0.0198276051390908,7,"chr1",158425352,158446293,20942,"391109","OR10K1"
"chr1",158100001,158800000,700000,-1,-0.023383446053662,-0.0265398308653933,-0.0199126915617682,-0.0236116271178161,-0.0260460730130815,-0.0198276051390908,7,"chr1",158506918,158527895,20978,"391112","OR6Y1"
"chr1",158100001,158800000,700000,-1,-0.023383446053662,-0.0265398308653933,-0.0199126915617682,-0.0236116271178161,-0.0260460730130815,-0.0198276051390908,7,"chr1",158676958,158697905,20948,"391114","OR6K3"
"chr1",158100001,158800000,700000,-1,-0.023383446053662,-0.0265398308653933,-0.0199126915617682,-0.0236116271178161,-0.0260460730130815,-0.0198276051390908,7,"chr1",158791168,158829270,38103,"4332","MNDA"
"chr1",158100001,158800000,700000,-1,-0.023383446053662,-0.0265398308653933,-0.0199126915617682,-0.0236116271178161,-0.0260460730130815,-0.0198276051390908,7,"chr1",158091834,158120430,28597,"646268","LINC01704"
"chr1",158100001,158800000,700000,-1,-0.023383446053662,-0.0265398308653933,-0.0199126915617682,-0.0236116271178161,-0.0260460730130815,-0.0198276051390908,7,"chr1",158570496,158666506,96011,"6708","SPTA1"
"chr1",158100001,158800000,700000,-1,-0.023383446053662,-0.0265398308653933,-0.0199126915617682,-0.0236116271178161,-0.0260460730130815,-0.0198276051390908,7,"chr1",158736472,158757425,20954,"81442","OR6N2"
"chr1",158100001,158800000,700000,-1,-0.023383446053662,-0.0265398308653933,-0.0199126915617682,-0.0236116271178161,-0.0260460730130815,-0.0198276051390908,7,"chr1",158659468,158680442,20975,"81448","OR6K2"
"chr1",158100001,158800000,700000,-1,-0.023383446053662,-0.0265398308653933,-0.0199126915617682,-0.0236116271178161,-0.0260460730130815,-0.0198276051390908,7,"chr1",158213927,158238058,24132,"909","CD1A"
"chr1",158100001,158800000,700000,-1,-0.023383446053662,-0.0265398308653933,-0.0199126915617682,-0.0236116271178161,-0.0260460730130815,-0.0198276051390908,7,"chr1",158287740,158311321,23582,"910","CD1B"
"chr1",158100001,158800000,700000,-1,-0.023383446053662,-0.0265398308653933,-0.0199126915617682,-0.0236116271178161,-0.0260460730130815,-0.0198276051390908,7,"chr1",158249563,158274564,25002,"911","CD1C"
"chr1",158100001,158800000,700000,-1,-0.023383446053662,-0.0265398308653933,-0.0199126915617682,-0.0236116271178161,-0.0260460730130815,-0.0198276051390908,7,"chr1",158139737,158166216,26480,"912","CD1D"
"chr1",158100001,158800000,700000,-1,-0.023383446053662,-0.0265398308653933,-0.0199126915617682,-0.0236116271178161,-0.0260460730130815,-0.0198276051390908,7,"chr1",158313254,158337343,24090,"913","CD1E"
"chr1",159100001,159400000,300000,-1,-0.019168363219177,-0.0192484738131572,-0.0191043641046,-0.0254333488589941,-0.0273335009681895,-0.0234498720249141,3,"chr1",159155775,159182212,26438,"100131825","CADM3-AS1"
"chr1",159100001,159400000,300000,-1,-0.019168363219177,-0.0192484738131572,-0.0191043641046,-0.0254333488589941,-0.0273335009681895,-0.0234498720249141,3,"chr1",159249506,159288014,38509,"2205","FCER1A"
"chr1",159100001,159400000,300000,-1,-0.019168363219177,-0.0192484738131572,-0.0191043641046,-0.0254333488589941,-0.0273335009681895,-0.0234498720249141,3,"chr1",159163803,159186290,22488,"2532","ACKR1"
"chr1",159100001,159400000,300000,-1,-0.019168363219177,-0.0192484738131572,-0.0191043641046,-0.0254333488589941,-0.0273335009681895,-0.0234498720249141,3,"chr1",159399512,159420600,21089,"26476","OR10J1"
"chr1",159100001,159400000,300000,-1,-0.019168363219177,-0.0192484738131572,-0.0191043641046,-0.0254333488589941,-0.0273335009681895,-0.0234498720249141,3,"chr1",159273460,159294449,20990,"441911","OR10J3"
"chr1",159100001,159400000,300000,-1,-0.019168363219177,-0.0192484738131572,-0.0191043641046,-0.0254333488589941,-0.0273335009681895,-0.0234498720249141,3,"chr1",159131377,159182932,51556,"57863","CADM3"
"chr1",168300001,169200000,900000,1,0.0292677481566381,0.0208146009481474,0.0340261065607775,0.0268321054056158,0.0206539554429147,0.0311522157457041,9,"chr1",168359427,168401894,42468,"100505918","LOC100505918"
"chr1",168300001,169200000,900000,1,0.0292677481566381,0.0208146009481474,0.0340261065607775,0.0268321054056158,0.0206539554429147,0.0311522157457041,9,"chr1",168654695,168708442,53748,"1805","DPT"
"chr1",168300001,169200000,900000,1,0.0292677481566381,0.0208146009481474,0.0340261065607775,0.0268321054056158,0.0206539554429147,0.0311522157457041,9,"chr1",169091769,169347186,255418,"29922","NME7"
"chr1",168300001,169200000,900000,1,0.0292677481566381,0.0208146009481474,0.0340261065607775,0.0268321054056158,0.0206539554429147,0.0311522157457041,9,"chr1",169065947,169111960,46014,"481","ATP1B1"
"chr1",168300001,169200000,900000,1,0.0292677481566381,0.0208146009481474,0.0340261065607775,0.0268321054056158,0.0206539554429147,0.0311522157457041,9,"chr1",168535711,168561315,25605,"6375","XCL1"
"chr1",168300001,169200000,900000,1,0.0292677481566381,0.0208146009481474,0.0340261065607775,0.0268321054056158,0.0206539554429147,0.0311522157457041,9,"chr1",168500003,168523235,23233,"6846","XCL2"
"chr1",168300001,169200000,900000,1,0.0292677481566381,0.0208146009481474,0.0340261065607775,0.0268321054056158,0.0206539554429147,0.0311522157457041,9,"chr1",168334762,168354859,20098,"693142","MIR557"
"chr1",168300001,169200000,900000,1,0.0292677481566381,0.0208146009481474,0.0340261065607775,0.0268321054056158,0.0206539554429147,0.0311522157457041,9,"chr1",168746179,168772126,25948,"79100","LINC00626"
"chr1",180500001,180600000,100000,1,0.0192008205859777,0.0192008205859777,0.0192008205859777,0.0196603625744928,0.0196603625744928,0.0196603625744928,1,"chr1",180591146,180869415,278270,"9213","XPR1"
"chr1",181200001,181700000,500000,1,0.0260747854675312,0.022307643880897,0.028889526215036,0.0219849103334066,0.0193909135233162,0.0243062864035499,5,"chr1",181195524,181217740,22217,"100287948","LINC01699"
"chr1",181200001,181700000,500000,1,0.0260747854675312,0.022307643880897,0.028889526215036,0.0219849103334066,0.0193909135233162,0.0243062864035499,5,"chr1",181442686,181785921,343236,"777","CACNA1E"
"chr1",183100001,183300000,200000,1,0.0200262268417297,0.0198037025059351,0.0202487511775243,0.0207207142879112,0.0201020487930358,0.0213393797827866,2,"chr1",183207372,183397634,190263,"23057","NMNAT2"
"chr1",183100001,183300000,200000,1,0.0200262268417297,0.0198037025059351,0.0202487511775243,0.0207207142879112,0.0201020487930358,0.0213393797827866,2,"chr1",182982595,183124727,142133,"3915","LAMC1"
"chr1",183100001,183300000,200000,1,0.0200262268417297,0.0198037025059351,0.0202487511775243,0.0207207142879112,0.0201020487930358,0.0213393797827866,2,"chr1",183145174,183224262,79089,"3918","LAMC2"
"chr1",183600001,184100000,500000,1,0.0238823308511358,0.0213264056648202,0.0262521921488541,0.0244202613307631,0.0220687808159278,0.0271663334815326,5,"chr1",183585328,183615076,29749,"10092","ARPC5"
"chr1",183600001,184100000,500000,1,0.0238823308511358,0.0213264056648202,0.0262521921488541,0.0244202613307631,0.0220687808159278,0.0271663334815326,5,"chr1",184010811,184053344,42534,"116461","TSEN15"
"chr1",183600001,184100000,500000,1,0.0238823308511358,0.0213264056648202,0.0262521921488541,0.0244202613307631,0.0220687808159278,0.0271663334815326,5,"chr1",183888796,184016878,128083,"23127","COLGALT2"
"chr1",183600001,184100000,500000,1,0.0238823308511358,0.0213264056648202,0.0262521921488541,0.0244202613307631,0.0220687808159278,0.0271663334815326,5,"chr1",183595208,183907666,312459,"23179","RGL1"
"chr1",183600001,184100000,500000,1,0.0238823308511358,0.0213264056648202,0.0262521921488541,0.0244202613307631,0.0220687808159278,0.0271663334815326,5,"chr1",183605411,183632448,27038,"403314","APOBEC4"
"chr1",196300001,196400000,100000,-1,-0.0231364050660194,-0.0231364050660194,-0.0231364050660194,-0.0188893458695813,-0.0188893458695813,-0.0188893458695813,1,"chr1",196184913,196587499,402587,"343450","KCNT2"
"chr1",197300001,198000000,700000,-1,-0.0318905900338275,-0.0365291983356383,-0.025058172294325,-0.0277410651435693,-0.0319891753493964,-0.0215717045935306,7,"chr1",197463879,197754623,290745,"163486","DENND1B"
"chr1",197300001,198000000,700000,-1,-0.0318905900338275,-0.0365291983356383,-0.025058172294325,-0.0277410651435693,-0.0319891753493964,-0.0215717045935306,7,"chr1",197160592,197457585,296994,"23418","CRB1"
"chr1",197300001,198000000,700000,-1,-0.0318905900338275,-0.0365291983356383,-0.025058172294325,-0.0277410651435693,-0.0319891753493964,-0.0215717045935306,7,"chr1",197861682,197886497,24816,"388722","C1orf53"
"chr1",197300001,198000000,700000,-1,-0.0318905900338275,-0.0365291983356383,-0.025058172294325,-0.0277410651435693,-0.0319891753493964,-0.0215717045935306,7,"chr1",197871635,197911715,40081,"56956","LHX9"
"chr1",199400001,200000000,600000,-1,-0.0274401411611834,-0.0304982834166244,-0.0227244327336771,-0.0227511781352131,-0.0255730783405,-0.0189013995910741,6,"chr1",199986730,200156550,169821,"2494","NR5A2"
"chr1",212100001,212300000,200000,1,0.0203552874537289,0.0202551379570308,0.020455436950427,0.0222981196006479,0.022210335226377,0.0223859039749187,2,"chr1",212240955,212261027,20073,"100422947","MIR3122"
"chr1",212100001,212300000,200000,1,0.0203552874537289,0.0202551379570308,0.020455436950427,0.0222981196006479,0.022210335226377,0.0223859039749187,2,"chr1",212103741,212219002,115262,"25896","INTS7"
"chr1",212100001,212300000,200000,1,0.0203552874537289,0.0202551379570308,0.020455436950427,0.0222981196006479,0.022210335226377,0.0223859039749187,2,"chr1",212198919,212288187,89269,"51514","DTL"
"chr1",213100001,213700000,600000,1,0.0233422825407711,0.0194064474466153,0.0255623872146416,0.0239960795238944,0.0200372339052018,0.0262649346684265,6,"chr1",213214588,213456808,242221,"26750","RPS6KC1"
"chr1",213100001,213700000,600000,1,0.0233422825407711,0.0194064474466153,0.0255623872146416,0.0239960795238944,0.0200372339052018,0.0262649346684265,6,"chr1",213113887,213174927,61041,"79805","VASH2"
"chr1",213100001,213700000,600000,1,0.0233422825407711,0.0194064474466153,0.0255623872146416,0.0239960795238944,0.0200372339052018,0.0262649346684265,6,"chr1",213155524,213199168,43645,"90806","ANGEL2"
"chr1",233100001,233200000,100000,1,0.0243401656412132,0.0243401656412132,0.0243401656412132,0.0206205290213362,0.0206205290213362,0.0206205290213362,1,"chr1",233109882,233441459,331578,"80003","PCNX2"
"chr1",233100001,233200000,100000,1,0.0243401656412132,0.0243401656412132,0.0243401656412132,0.0206205290213362,0.0206205290213362,0.0206205290213362,1,"chr1",233076370,233124219,47850,"84284","NTPCR"
"chr1",234100001,234500000,400000,1,0.0247149621328872,0.019262986404275,0.0278849787494369,0.0222438732984377,0.0194953702856333,0.0242699097500983,4,"chr1",234432213,234452285,20073,"100616380","MIR4671"
"chr1",234100001,234500000,400000,1,0.0247149621328872,0.019262986404275,0.0278849787494369,0.0222438732984377,0.0194953702856333,0.0242699097500983,4,"chr1",234030679,234470262,439584,"148641","SLC35F3"
"chr1",234100001,234500000,400000,1,0.0247149621328872,0.019262986404275,0.0278849787494369,0.0222438732984377,0.0194953702856333,0.0242699097500983,4,"chr1",234499214,234529795,30582,"388753","COA6"
"chr1",234700001,235200000,500000,1,0.105233288170183,0.102522020225052,0.107728039419282,0.107772232486732,0.105046712359716,0.109681611173425,5,"chr1",234755057,234780526,25470,"100302691","LINC00184"
"chr1",234700001,235200000,500000,1,0.105233288170183,0.102522020225052,0.107728039419282,0.107772232486732,0.105046712359716,0.109681611173425,5,"chr1",234849789,234877390,27602,"100506810","LINC01132"
"chr1",234700001,235200000,500000,1,0.105233288170183,0.102522020225052,0.107728039419282,0.107772232486732,0.105046712359716,0.109681611173425,5,"chr1",234730015,234755271,25257,"359948","IRF2BP2"
"chr1",247400001,248800000,1400000,-1,-0.0374040839342876,-0.0503378529320009,-0.0205685417936368,-0.0407732049016663,-0.0537577131217701,-0.0199293827383148,14,"chr1",247569458,247622406,52949,"114548","NLRP3"
"chr1",247400001,248800000,1400000,-1,-0.0374040839342876,-0.0503378529320009,-0.0205685417936368,-0.0407732049016663,-0.0537577131217701,-0.0199293827383148,14,"chr1",248298450,248319388,20939,"127059","OR2M5"
"chr1",247400001,248800000,1400000,-1,-0.0374040839342876,-0.0503378529320009,-0.0205685417936368,-0.0407732049016663,-0.0537577131217701,-0.0199293827383148,14,"chr1",248356370,248377308,20939,"127062","OR2M3"
"chr1",247400001,248800000,1400000,-1,-0.0374040839342876,-0.0503378529320009,-0.0205685417936368,-0.0407732049016663,-0.0537577131217701,-0.0199293827383148,14,"chr1",248447918,248468880,20963,"127064","OR2T12"
"chr1",247400001,248800000,1400000,-1,-0.0374040839342876,-0.0503378529320009,-0.0205685417936368,-0.0407732049016663,-0.0537577131217701,-0.0199293827383148,14,"chr1",248502077,248523015,20939,"127066","OR14C36"
"chr1",247400001,248800000,1400000,-1,-0.0374040839342876,-0.0503378529320009,-0.0205685417936368,-0.0407732049016663,-0.0537577131217701,-0.0199293827383148,14,"chr1",248727102,248748058,20957,"127068","OR2T34"
"chr1",247400001,248800000,1400000,-1,-0.0374040839342876,-0.0503378529320009,-0.0205685417936368,-0.0407732049016663,-0.0537577131217701,-0.0199293827383148,14,"chr1",248746131,248767069,20939,"127069","OR2T10"
"chr1",247400001,248800000,1400000,-1,-0.0374040839342876,-0.0503378529320009,-0.0205685417936368,-0.0407732049016663,-0.0537577131217701,-0.0199293827383148,14,"chr1",248514883,248535929,21047,"127074","OR2T4"
"chr1",247400001,248800000,1400000,-1,-0.0374040839342876,-0.0503378529320009,-0.0205685417936368,-0.0407732049016663,-0.0537577131217701,-0.0199293827383148,14,"chr1",248779479,248800429,20951,"127077","OR2T11"
"chr1",247400001,248800000,1400000,-1,-0.0374040839342876,-0.0503378529320009,-0.0205685417936368,-0.0407732049016663,-0.0537577131217701,-0.0199293827383148,14,"chr1",247604331,247625284,20954,"127623","OR2B11"
"chr1",247400001,248800000,1400000,-1,-0.0374040839342876,-0.0503378529320009,-0.0205685417936368,-0.0407732049016663,-0.0537577131217701,-0.0199293827383148,14,"chr1",247660394,247749848,89455,"148823","GCSAML"
"chr1",247400001,248800000,1400000,-1,-0.0374040839342876,-0.0503378529320009,-0.0205685417936368,-0.0407732049016663,-0.0537577131217701,-0.0199293827383148,14,"chr1",247677981,247704106,26126,"148824","GCSAML-AS1"
"chr1",247400001,248800000,1400000,-1,-0.0374040839342876,-0.0503378529320009,-0.0205685417936368,-0.0407732049016663,-0.0537577131217701,-0.0199293827383148,14,"chr1",248540910,248561836,20927,"254879","OR2T6"
"chr1",247400001,248800000,1400000,-1,-0.0374040839342876,-0.0503378529320009,-0.0205685417936368,-0.0407732049016663,-0.0537577131217701,-0.0199293827383148,14,"chr1",248010501,248070142,59642,"25893","TRIM58"
"chr1",247400001,248800000,1400000,-1,-0.0374040839342876,-0.0503378529320009,-0.0205685417936368,-0.0407732049016663,-0.0537577131217701,-0.0199293827383148,14,"chr1",247910764,247931708,20945,"26188","OR1C1"
"chr1",247400001,248800000,1400000,-1,-0.0374040839342876,-0.0503378529320009,-0.0205685417936368,-0.0407732049016663,-0.0537577131217701,-0.0199293827383148,14,"chr1",248392231,248413166,20936,"26245","OR2M4"
"chr1",247400001,248800000,1400000,-1,-0.0374040839342876,-0.0503378529320009,-0.0205685417936368,-0.0407732049016663,-0.0537577131217701,-0.0199293827383148,14,"chr1",248191474,248212607,21134,"26246","OR2L2"
"chr1",247400001,248800000,1400000,-1,-0.0374040839342876,-0.0503378529320009,-0.0205685417936368,-0.0407732049016663,-0.0537577131217701,-0.0199293827383148,14,"chr1",248143569,248164493,20925,"26247","OR2L1P"
"chr1",247400001,248800000,1400000,-1,-0.0374040839342876,-0.0503378529320009,-0.0205685417936368,-0.0407732049016663,-0.0537577131217701,-0.0199293827383148,14,"chr1",248559296,248580405,21110,"26696","OR2T1"
"chr1",247400001,248800000,1400000,-1,-0.0374040839342876,-0.0503378529320009,-0.0205685417936368,-0.0407732049016663,-0.0537577131217701,-0.0199293827383148,14,"chr1",248090493,248274224,183732,"284521","OR2L13"
"chr1",247400001,248800000,1400000,-1,-0.0374040839342876,-0.0503378529320009,-0.0205685417936368,-0.0407732049016663,-0.0537577131217701,-0.0199293827383148,14,"chr1",247968102,247989031,20930,"284532","OR14A16"
